seed_id,case_group,case_type,article,item_no,name,legal_basis,source_document,source_url,chapter,chapter_name,notes
HS_D305,Hình sự,Tội danh,305,,"Tội chế tạo, tàng trữ, vận chuyển, sử dụng, mua bán trái phép hoặc chiếm đoạt vật liệu nổ",Điều 305 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D306,Hình sự,Tội danh,306,,"Tội chế tạo, tàng trữ, vận chuyển, sử dụng, mua bán trái phép hoặc chiếm đoạt súng săn, vũ khí thô sơ, vũ khí thể thao hoặc công cụ hỗ trợ",Điều 306 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D307,Hình sự,Tội danh,307,,"Tội vi phạm quy định về quản lý vũ khí, vật liệu nổ, công cụ hỗ trợ",Điều 307 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D308,Hình sự,Tội danh,308,,"Tội thiếu trách nhiệm trong việc giữ vũ khí, vật liệu nổ, công cụ hỗ trợ gây hậu quả nghiêm trọng",Điều 308 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D309,Hình sự,Tội danh,309,,"Tội sản xuất, tàng trữ, vận chuyển, sử dụng, phát tán, mua bán trái phép hoặc chiếm đoạt chất phóng xạ, vật liệu hạt nhân",Điều 309 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D310,Hình sự,Tội danh,310,,"Tội vi phạm quy định về quản lý chất phóng xạ, vật liệu hạt nhân",Điều 310 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D311,Hình sự,Tội danh,311,,"Tội sản xuất, tàng trữ, vận chuyển, sử dụng hoặc mua bán trái phép chất cháy, chất độc",Điều 311 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D312,Hình sự,Tội danh,312,,"Tội vi phạm quy định về quản lý chất cháy, chất độc",Điều 312 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D313,Hình sự,Tội danh,313,,"Tội vi phạm quy định về phòng cháy, chữa cháy",Điều 313 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D314,Hình sự,Tội danh,314,,Tội vi phạm quy định về an toàn vận hành công trình điện lực,Điều 314 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D315,Hình sự,Tội danh,315,,"Tội vi phạm quy định về khám bệnh, chữa bệnh, sản xuất, pha chế, cấp phát, bán thuốc hoặc dịch vụ y tế khác",Điều 315 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D316,Hình sự,Tội danh,316,,Tội phá thai trái phép,Điều 316 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D318,Hình sự,Tội danh,318,,Tội gây rối trật tự công cộng,Điều 318 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D319,Hình sự,Tội danh,319,,"Tội xâm phạm thi thể, mồ mả, hài cốt",Điều 319 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D320,Hình sự,Tội danh,320,,"Tội hành nghề mê tín, dị đoan",Điều 320 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D321,Hình sự,Tội danh,321,,Tội đánh bạc,Điều 321 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D322,Hình sự,Tội danh,322,,Tội tổ chức đánh bạc hoặc gá bạc,Điều 322 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D323,Hình sự,Tội danh,323,,Tội chứa chấp hoặc tiêu thụ tài sản do người khác phạm tội mà có,Điều 323 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D324,Hình sự,Tội danh,324,,Tội rửa tiền,Điều 324 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D325,Hình sự,Tội danh,325,,"Tội dụ dỗ, ép buộc hoặc chứa chấp người dưới 18 tuổi phạm pháp",Điều 325 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D326,Hình sự,Tội danh,326,,Tội truyền bá văn hóa phẩm đồi trụy,Điều 326 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D327,Hình sự,Tội danh,327,,Tội chứa mại dâm,Điều 327 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D328,Hình sự,Tội danh,328,,Tội môi giới mại dâm,Điều 328 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D329,Hình sự,Tội danh,329,,Tội mua dâm người dưới 18 tuổi,Điều 329 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXI,"Các tội xâm phạm an toàn công cộng, trật tự công cộng",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D330,Hình sự,Tội danh,330,,Tội chống người thi hành công vụ,Điều 330 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D331,Hình sự,Tội danh,331,,"Tội lợi dụng các quyền tự do dân chủ xâm phạm lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân",Điều 331 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D332,Hình sự,Tội danh,332,,Tội trốn tránh nghĩa vụ quân sự,Điều 332 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D333,Hình sự,Tội danh,333,,Tội không chấp hành lệnh gọi quân nhân dự bị nhập ngũ,Điều 333 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D334,Hình sự,Tội danh,334,,Tội làm trái quy định về việc thực hiện nghĩa vụ quân sự,Điều 334 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D335,Hình sự,Tội danh,335,,Tội cản trở việc thực hiện nghĩa vụ quân sự,Điều 335 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D336,Hình sự,Tội danh,336,,Tội đăng ký hộ tịch trái pháp luật,Điều 336 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D337,Hình sự,Tội danh,337,,"Tội cố ý làm lộ bí mật nhà nước; tội chiếm đoạt, mua bán hoặc tiêu hủy vật hoặc tài liệu bí mật nhà nước",Điều 337 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D338,Hình sự,Tội danh,338,,"Tội vô ý làm lộ bí mật nhà nước; tội làm mất vật, tài liệu bí mật nhà nước",Điều 338 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D339,Hình sự,Tội danh,339,,"Tội giả mạo chức vụ, cấp bậc, vị trí công tác",Điều 339 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D340,Hình sự,Tội danh,340,,"Tội sửa chữa và sử dụng giấy chứng nhận, các tài liệu của cơ quan, tổ chức",Điều 340 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D341,Hình sự,Tội danh,341,,"Tội làm giả con dấu, tài liệu của cơ quan, tổ chức; tội sử dụng con dấu hoặc tài liệu giả của cơ quan, tổ chức",Điều 341 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D342,Hình sự,Tội danh,342,,"Tội chiếm đoạt, mua bán, tiêu hủy con dấu, tài liệu của cơ quan, tổ chức",Điều 342 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D343,Hình sự,Tội danh,343,,Tội vi phạm các quy định về quản lý nhà ở,Điều 343 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D344,Hình sự,Tội danh,344,,Tội vi phạm quy định về hoạt động xuất bản,Điều 344 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D345,Hình sự,Tội danh,345,,"Tội vi phạm các quy định về bảo vệ và sử dụng di tích lịch sử - văn hóa, danh lam, thắng cảnh gây hậu quả nghiêm trọng",Điều 345 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D346,Hình sự,Tội danh,346,,Tội vi phạm quy chế về khu vực biên giới,Điều 346 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D347,Hình sự,Tội danh,347,,"Tội vi phạm quy định về xuất cảnh, nhập cảnh; tội ở lại Việt Nam trái phép",Điều 347 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D348,Hình sự,Tội danh,348,,"Tội tổ chức, môi giới cho người khác xuất cảnh, nhập cảnh hoặc ở lại Việt Nam trái phép",Điều 348 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D349,Hình sự,Tội danh,349,,"Tội tổ chức, môi giới cho người khác trốn đi nước ngoài hoặc ở lại nước ngoài trái phép",Điều 349 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D350,Hình sự,Tội danh,350,,Tội cưỡng ép người khác trốn đi nước ngoài hoặc ở lại nước ngoài trái phép,Điều 350 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D351,Hình sự,Tội danh,351,,"Tội xúc phạm Quốc kỳ, Quốc huy, Quốc ca",Điều 351 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXII,Các tội xâm phạm trật tự quản lý hành chính,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D353,Hình sự,Tội danh,353,,Tội tham ô tài sản,Điều 353 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXIII,Các tội phạm về chức vụ,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D354,Hình sự,Tội danh,354,,Tội nhận hối lộ,Điều 354 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXIII,Các tội phạm về chức vụ,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D355,Hình sự,Tội danh,355,,"Tội lạm dụng chức vụ, quyền hạn chiếm đoạt tài sản",Điều 355 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXIII,Các tội phạm về chức vụ,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D356,Hình sự,Tội danh,356,,"Tội lợi dụng chức vụ, quyền hạn trong khi thi hành công vụ",Điều 356 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXIII,Các tội phạm về chức vụ,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D357,Hình sự,Tội danh,357,,Tội lạm quyền trong khi thi hành công vụ,Điều 357 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXIII,Các tội phạm về chức vụ,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D358,Hình sự,Tội danh,358,,"Tội lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",Điều 358 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXIII,Các tội phạm về chức vụ,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
